code,label
309,身体障害者福祉ホーム
310,身体障害者福祉センター（ A型）
311,身体障害者福祉センター（ B型）
312,在宅障害者デイサービス施設
313,障害者更生センター
314,補装具製作施設
315,視覚障害者情報提供施設
316,点字図書館
317,点字出版施設
318,盲導犬訓練施設
319,身体障害者福祉工場
320,身体障害者福祉センター
321,救護施設
322,聴覚障害者情報提供施設
323,障害者支援施設（生活介護）
324,障害者支援施設（生活介護・自立訓練）
325,障害者支援施設（生活介護・就労継続支援Ｂ型）
326,障害者支援施設
327,経過的療養介護
328,視聴覚障害者情報提供施設
401,助産施設
402,乳児院
403,母子生活支援施設
404,大型児童館（ A型）
405,大型児童館（ B型）
406,大型児童館（ C型）
407,小型児童館
408,その他の児童館
409,児童センター
410,児童遊園
411,児童養護施設
412,知的障害児施設
413,自閉症児施設
414,知的障害児通園施設
415,盲児施設
416,ろうあ児施設
417,難聴幼児通園施設
418,肢体不自由児施設
419,肢体不自由児療護施設
420,重症心身障害児施設
421,情緒障害児短期治療施設
422,児童自立支援施設
423,児童家庭支援センター
424,医療型障害児入所施設
425,医療型児童発達支援センター
426,福祉型障害児入所施設
427,児童館（児童センター）
428,母子父子福祉センター
429,在宅心身障がい児者保養訓練センター
430,児童自立生活援助事業
431,小規模住居型児童養育事業
432,児童発達支援
435,医療型障害児入所施設及び指定医療機関
436,母子福祉センター
437,児童館・児童センター・児童室
438,児童発達支援センター
439,障害児入所施設（短期入所）
440,児童発達支援（センター以外）
441,障害児入所施設
442,児童館
443,指定発達支援医療機関（肢体不自由児）
444,指定発達支援医療機関（重症心身障害児）
445,障害児相談支援事業
446,放課後児童健全育成事業
447,祉型障害児入所施設
448,障害者就労移行、就労継続 B、生活訓練、 (児童発達、放課後デイ )
449,障害者就労継続 A(児童デイサービス )
450,障害者生活介護 (児童デイサービス )
451,障害者生活介護、就労継続 A就労継続 B(児童デイサービス )
452,母子・父子福祉施設
453,児童発達支援センター（福祉型）
454,障害児相談支援
455,指定医療型障害児入所施設
456,指定児童発達支援事業所（児童発達支援センターを除く）
457,指定障害児相談支援
458,指定障害児相談支援指定障害児入所施設等 _指定医療機関（独立行政法人国立病院機構）
459,指定福祉型児童発達支援センター
460,指定福祉型障害児入所施設
461,指定障害児入所施設等 _指定医療機関（独立行政法人国立病院機構）
462,障害児等療育支援事業施設
463,子ども総合センター・児童相談所
464,指定医療機関（肢体不自由児）
465,児童相談診療施設
466,障害児通所支援
501,知的障害者授産施設（通所）
502,知的障害者授産施設（入所）
503,知的障害者小規模通所授産施設
504,知的障害者更生施設（通所）
505,知的障害者更生施設（入所）
506,知的障害者通勤寮
507,知的障害者福祉ホーム
508,知的障害者デイサービスセンター
509,知的障害者福祉工場
510,福祉型児童発達支援センター
511,知的障害者福祉施設
526,障害者支援施設（自立訓練・就労移行支援）
527,多機能型
528,身体障がい者保養所
529,障害者支援施設（生活介護・就労移行支援）
530,就労継続支援 (Ａ型 )
531,就労継続支援 (Ｂ型 )
532,就労移行支援
533,生活介護
534,共同生活援助（介護サービス包括型）
535,放課後等デイサービス
536,施設入所支援（障害者支援施設）
537,外部サービス利用型共同生活援助
538,自立訓練 (機能訓練 )（障害者支援施設）
539,自立訓練 (生活訓練 )
540,自立訓練 (生活訓練 )（障害者支援施設）
541,就労移行支援（障害者支援施設）
542,宿泊型自立訓練
543,生活介護（障害者支援施設）
544,療養介護
545,自立訓練 (機能訓練 )
546,共同生活援助事業所
547,同行援護
548,機能訓練
549,経過的施設入所支援
550,重度障害者包括支援
551,生活訓練
552,生活介護・自立訓練・就労移行・就労継続・施設入所・短期入所
553,自立訓練（機能訓練）事業所
554,自立訓練（生活訓練）事業所
555,就労継続支援（Ａ型）事業所
556,就労継続支援（Ｂ型）事業所
557,宿泊型自立訓練事業所
558,同行援護事業所
559,障害者施設入所支援
560,旧身体障害者社会参加施設
561,視覚障害者情報センター
562,自立訓練 (機能訓練 )(基準該当 )
563,聴覚障害者情報センター
567,身体障害者入所授産施設
568,身体障害者入所療護施設
569,身体障害者補助犬訓練施設（盲導犬訓練施設を除く）
601,精神障害者生活訓練施設
602,精神障害者通所授産施設
603,精神障害者入所授産施設
604,精神障害者小規模通所授産施設
605,精神障害者福祉ホーム（ B型）
606,精神障害者福祉ホーム（ B型を除く）
607,精神障害者福祉工場
608,精神障害者地域生活支援センター
609,精神障害者福祉ホーム
610,精神障害者ふれあいホーム (精神障害者生活ホーム )
611,精神障害者共同作業所
612,精神保健福祉センター
613,在宅心身障害者保養施設
614,精神障害者コミュニティサロン
615,精神障害者小規模作業所
701,へき地保健福祉館
702,地域包括支援センター
703,授産施設（その他の社会福祉施設）
704,無料低額診療施設
705,宿所提供施設
706,盲人ホーム
707,福祉ホーム
708,婦人保護施設
709,婦人相談所一時保護所
710,簡易住宅
711,無料低額宿泊所
712,福祉休養ホーム
713,相談機関
714,福祉事務所
715,保健所
716,サービス付き高齢者向け住宅
717,医務国保課関係団体
718,介護福祉士養成施設
719,健康福祉総務課関係団体
720,子育て支援課関係団体
721,市町地域包括支援センター
722,市町保健センター (類似施設を含む）
723,医療保護施設
724,指定保育士養成施設
725,指定訪問看護ステーション
726,社会福祉士養成施設
727,小規模多機能型居宅介護
728,障害児通所支援事業所
729,障害者グループホーム
730,障害福祉課関係団体
731,心身障害者小規模通所作業所
732,相談支援事業所
733,地域活動支援センター
734,地域福祉センタ
735,長寿社会対策課関係団体
736,薬務感染症対策課関係団体
737,隣保館
738,授産施設
740,保育所等訪問支援事業所
741,児童発達支援事業所
742,障害児相談支援事業所
743,就労移行支援事業所
744,行動援護事業所
745,居宅介護事業所
746,短期入所事業所
749,グループホーム
750,居宅介護
751,施設入所支援
752,単独施設
753,その他施設
754,福祉複合施設（再掲）
756,福祉センター及び福祉会館
757,居宅介護・重度訪問介護
758,地域福祉センター
760,生活ホーム事業
762,地域子育て支援拠点事業
763,障害者就業・生活支援センター
766,共同生活援助 (GH)
768,福祉センター等
769,看護小規模多機能型居宅介護
771,介護療養型医療施設
772,無料低額診療事業所
772,無料低額診療事業所
773,行動援護
773,行動援護
774,介護予防小規模多機能型居宅介護
774,介護予防小規模多機能型居宅介護
775,障がい児 (者 )地域療育等支援
775,障がい児 (者 )地域療育等支援
776,障がい者自立生活センター
777,障がい者就業、生活支援センター
778,障害者就労移行
779,障害者就労移行、就労継続 A
780,障害者就労移行、就労継続 A、 B
781,障害者就労移行、就労継続 B
783,障害者就労継続 A
784,障害者就労継続 A、 B
785,障害者就労継続 A、 B、就労移行
786,障害者就労継続 A、就労移行
788,障害者就労継続 B
797,障害者宿泊型自立訓練
798,障害者生活介護
799,障害者生活介護 (児デイ )
801,保育所
802,へき地保育所
803,認可外保育施設
804,幼稚園
805,認定こども園
806,幼保連携型認定こども園
807,母子父子休養ホーム
808,認定保育施設
809,事業所内保育施設
810,小規模保育事業
811,事業所内保育事業
812,幼稚園型認定こども園
813,保育所型認定こども園
814,地方裁量型認定こども園
815,指定保育所等訪問支援事業所
816,小規模保育事業所
852,保育所訪問支援
854,保育所（分園）
855,保育所型
856,幼稚園型
857,幼保連携型
859,認証保育所（ A型）
860,認証保育所（ B型）
901,指定医療機関（重心障害児）
902,肢体不自由児施設（入所）
903,保育所等訪問支援
904,医療型障害児入所支援
905,障害児入所支援
1001,共同生活援助
1002,共同生活介護
1003,計画相談支援
1004,児童デイサービス
1005,相談支援事業
1006,地域移行支援
1007,地域定着支援
1701,障害者生活介護、就労移行
1702,障害者生活介護、就労移行、就労継続 B
1703,障害者生活介護、就労継続 A
1704,障害者生活介護、就労継続 A、就労継続 B、生活訓練
1705,障害者生活介護、就労継続 B
1707,障害者生活介護、就労継続 B、生活訓練
1708,障害者生活介護、生活訓練
1710,障害者生活訓練
1711,障害者生活訓練 (休止中 )、就労継続 B
1712,障害者生活訓練、就労移行
1713,障害者生活訓練、就労継続 B
1714,障害者生活訓練、宿泊型自立訓練
1715,障害者生活訓練、生活介護
1717,障害福祉サービス事業所 (短期入所 )
1718,障害福祉地域活動支援センター
1719,独立行政法人国立病院機構：重症心身障害児入所委託
1720,複合型サービス
1721,一時保護所
1722,指定医療機関
1723,自立援助ホーム
1724,障害者生活ホーム
1725,心身障害者小規模福祉作業所
1726,心身障害者福祉作業所（市町村立）
1727,生活介護（障害者支援施設に指定されている昼間実施サービスを含む）
1728,生活保護施設（医療保護施設）
1729,生活保護施設（救護施設）
1730,通所リハビリテーション事業所
1731,放課後等デイサービス事業所
1732,宿泊提供施設（その他の社会福祉施設）
1733,無料低額宿泊事業所
1734,相談支援事業所（特定相談支援事業、障害児相談支援事業、一般相談支援事業）
1735,障害福祉サービス事業（居宅介護）
1736,障害福祉サービス事業（共同生活援助（グループホーム））
1737,障害福祉サービス事業（行動援護）
1738,障害福祉サービス事業（自立訓練）
1739,障害福祉サービス事業（就労移行支援一般型）
1740,障害福祉サービス事業（就労継続支援Ａ型）
1741,障害福祉サービス事業（就労継続支援Ｂ型）
1742,障害福祉サービス事業（重度訪問介護）
1743,障害福祉サービス事業（生活介護）
1744,障害福祉サービス事業（短期入所）
1745,障害福祉サービス事業（同行援護）
1746,障害福祉サービス事業（療養介護）
1747,ファミリーホーム
1748,障害者共同生活援助事業所
1749,障害者就労移行支援事業所
1750,障害者就労継続支援事業所Ａ型
1751,障害者生活訓練事業所
1752,障害者自立訓練（生活訓練）
1753,障害者就労移行支援
1754,障害者就労継続支援 A型
1755,障害者就労継続支援 B型
1756,障害者療養介護
1757,地域活動支援センター Ⅲ型
1758,その他の保健福祉施設
1759,市町村保健センター
1760,指定一般相談支援事業 (地域移行・地域定着）
1761,指定介護療養型医療施設
1762,指定特定相談支援事業 (計画相談）
1763,指定放課後等デイサービス事業所
1764,心身障害者福祉センター
1765,生活館
1766,総合保健センター
1767,地域振興センター
1768,就労移行支援（一般型）
1769,療養介護事業所
1770,障害福祉サービス事業所
1771,障害福祉サービス事業所（基準該当）
1772,県立病院
1773,社会福祉センター
1774,小規模作業所
1775,障害者更生相談所・精神保健福祉センター・発達障害者支援センター
1776,障害者小規模地域活動センター
1777,障害者地域活動推進センター
1778,地域相談支援
1779,介護保険施設
1780,更生施設
1781,授産施設（授産場）
1782,宿泊所
1783,労働・福祉センター
,
